url,title,image,calories,fat,carbs,protein
https://foods.fatsecret.com/calories-nutrition/generic/pork-chop-ns-as-to-fat-eaten,Pork Chop,https://m.ftscrt.com/static/images/og_fatsecret.png,118,6.85,0,13.12
https://foods.fatsecret.com/calories-nutrition/generic/pork-cooked-ns-as-to-fat-eaten,Pork,https://m.ftscrt.com/static/images/og_fatsecret.png,271,17.04,0,27.34
https://foods.fatsecret.com/calories-nutrition/generic/pork-ground-or-patty-breaded-cooked,Breaded Ground Pork or Patty,https://m.ftscrt.com/static/images/og_fatsecret.png,87,5.88,3.74,4.5
https://foods.fatsecret.com/calories-nutrition/generic/pork-roast-cooked-lean-only-eaten,Pork Roast (Lean Only Eaten),https://m.ftscrt.com/static/images/og_fatsecret.png,208,9.57,0,28.45
https://foods.fatsecret.com/calories-nutrition/generic/pork-roast-cooked-ns-as-to-fat-eaten,Pork Roast,https://m.ftscrt.com/static/images/og_fatsecret.png,247,14.59,0,26.98
https://foods.fatsecret.com/calories-nutrition/generic/pork-roast-loin-cooked,Loin Pork Roast,https://m.ftscrt.com/static/images/og_fatsecret.png,247,14.59,0,26.98
https://foods.fatsecret.com/calories-nutrition/generic/pork-roast-shoulder-cooked,Shoulder Pork Roast,https://m.ftscrt.com/static/images/og_fatsecret.png,291,21.3,0,23.18
https://foods.fatsecret.com/calories-nutrition/generic/pork-roast-smoked-or-cured-cooked,Smoked or Cured Pork Roast,https://m.ftscrt.com/static/images/og_fatsecret.png,165,7.66,0.51,21.97
https://foods.fatsecret.com/calories-nutrition/generic/pork-spareribs-barbecued-with-sauce,Barbecued Pork Spareribs with Sauce,https://m.ftscrt.com/static/images/og_fatsecret.png,90,6.48,1.22,6.22
https://foods.fatsecret.com/calories-nutrition/generic/pork-spareribs-cooked,Pork Spareribs,https://m.ftscrt.com/static/images/og_fatsecret.png,395,30.17,0,28.94
https://foods.fatsecret.com/calories-nutrition/generic/salami,Salami,https://m.ftscrt.com/static/images/og_fatsecret.png,58,4.63,0.52,3.2
https://foods.fatsecret.com/calories-nutrition/generic/salami-beef,Beef Salami,https://m.ftscrt.com/static/images/og_fatsecret.png,59,5.11,0.44,2.9
https://foods.fatsecret.com/calories-nutrition/generic/salami-dry-or-hard,Dry or Hard Salami,https://m.ftscrt.com/static/images/og_fatsecret.png,19,1.5,0.19,1.16
https://foods.fatsecret.com/calories-nutrition/generic/salami-soft-cooked,Soft Salami,https://m.ftscrt.com/static/images/og_fatsecret.png,70,5.63,0.63,3.9
https://foods.fatsecret.com/calories-nutrition/generic/sandwich-loaf-luncheon-meat,Luncheon Meat Sandwich Loaf,https://m.ftscrt.com/static/images/og_fatsecret.png,60,4.15,1.21,4.15
https://foods.fatsecret.com/calories-nutrition/generic/turkey,Turkey,https://m.ftscrt.com/static/images/og_fatsecret.png,26,0.98,0,4.05
https://foods.fatsecret.com/calories-nutrition/generic/turkey-bacon-cooked,Turkey Bacon,https://m.ftscrt.com/static/images/og_fatsecret.png,31,2.23,0.25,2.37
https://foods.fatsecret.com/calories-nutrition/generic/turkey-dark-meat-roasted,Roasted Dark Turkey Meat,https://m.ftscrt.com/static/images/og_fatsecret.png,62,3.26,0,7.76
https://foods.fatsecret.com/calories-nutrition/generic/turkey-ground,Ground Turkey,https://m.ftscrt.com/static/images/og_fatsecret.png,296,16.56,0,34.46
https://foods.fatsecret.com/calories-nutrition/generic/turkey-or-chicken-breast-prepackaged-or-deli-luncheon-meat,Deli Turkey or Chicken Breast Meat,https://m.ftscrt.com/static/images/og_fatsecret.png,29,0.47,1.19,4.84
https://foods.fatsecret.com/calories-nutrition/generic/turkey-pastrami,Turkey Pastrami,https://m.ftscrt.com/static/images/og_fatsecret.png,35,1.23,1.04,4.62
https://foods.fatsecret.com/calories-nutrition/generic/veal-cooked-ns-as-to-fat-eaten,Veal,https://m.ftscrt.com/static/images/og_fatsecret.png,229,11.3,0,29.85
https://foods.fatsecret.com/calories-nutrition/generic/veal-roasted,Roasted Veal,https://m.ftscrt.com/static/images/og_fatsecret.png,230,11.34,0,29.97
https://foods.fatsecret.com/calories-nutrition/generic/veal-schnitzel,Veal Schnitzel,https://m.ftscrt.com/static/images/og_fatsecret.png,194,7.8,8.37,23.2
https://foods.fatsecret.com/calories-nutrition/usda/bacon-(cured-baked-cooked),"Bacon (Cured, Baked, Cooked)",https://m.ftscrt.com/static/images/og_fatsecret.png,44,3.5,0.11,2.89
https://foods.fatsecret.com/calories-nutrition/usda/bacon-(cured-microwaved-cooked),"Bacon (Cured, Microwaved, Cooked)",https://m.ftscrt.com/static/images/og_fatsecret.png,38,2.8,0.08,2.9
https://foods.fatsecret.com/calories-nutrition/usda/bacon-(cured-pan-fried-cooked),"Bacon (Cured, Pan-Fried, Cooked)",https://m.ftscrt.com/static/images/og_fatsecret.png,42,3.18,0.12,3.03
https://foods.fatsecret.com/calories-nutrition/usda/beef-and-pork-bologna,Beef and Pork Bologna,https://m.ftscrt.com/static/images/og_fatsecret.png,87,6.97,1.56,4.31
https://foods.fatsecret.com/calories-nutrition/usda/beef-and-pork-bologna-(low-fat),Beef and Pork Bologna (Low Fat),https://m.ftscrt.com/static/images/og_fatsecret.png,64,5.4,0.73,3.22
https://foods.fatsecret.com/calories-nutrition/usda/beef-bologna-(low-fat),Beef Bologna (Low Fat),https://m.ftscrt.com/static/images/og_fatsecret.png,204,14.8,5.2,11.8
https://foods.fatsecret.com/calories-nutrition/usda/beef-brisket-(flat-half-trimmed-to-1-8-fat-select-grade-cooked-braised),"Beef Brisket (Flat Half, Trimmed to 1/8"" Fat, Select Grade, Cooked, Braised)",https://m.ftscrt.com/static/images/og_fatsecret.png,280,17.37,0,28.97
https://foods.fatsecret.com/calories-nutrition/usda/beef-brisket-(point-half-trimmed-to-1-8-fat-cooked-braised),"Beef Brisket (Point Half, Trimmed to 1/8"" Fat, Cooked, Braised)",https://m.ftscrt.com/static/images/og_fatsecret.png,297,23.09,0,20.74
https://foods.fatsecret.com/calories-nutrition/usda/beef-brisket-(whole-trimmed-to-1-8-fat-cooked-braised),"Beef Brisket (Whole, Trimmed to 1/8"" Fat, Cooked, Braised)",https://m.ftscrt.com/static/images/og_fatsecret.png,281,20.82,0,21.97
https://foods.fatsecret.com/calories-nutrition/usda/beef-chuck-(top-blade-trimmed-to-1-4-fat),"Beef Chuck (Top Blade, Trimmed to 1/4"" Fat)",https://m.ftscrt.com/static/images/og_fatsecret.png,149,7.48,0,19.07
https://foods.fatsecret.com/calories-nutrition/usda/beef-pastrami-(98%25-fat-free),Beef Pastrami (98% Fat Free),https://m.ftscrt.com/static/images/og_fatsecret.png,95,1.16,1.54,19.6
https://foods.fatsecret.com/calories-nutrition/usda/beef-pastrami-(cured),Beef Pastrami (Cured),https://m.ftscrt.com/static/images/og_fatsecret.png,41,1.63,0,6.1
https://foods.fatsecret.com/calories-nutrition/usda/beef-porterhouse-steak-(trimmed-to-0-fat-cooked-broiled),"Beef Porterhouse Steak (Trimmed to 0"" Fat, Cooked, Broiled)",https://m.ftscrt.com/static/images/og_fatsecret.png,276,19.27,0,23.96
https://foods.fatsecret.com/calories-nutrition/usda/beef-top-sirloin-(trimmed-to-1-8-fat),"Beef Top Sirloin (Trimmed to 1/8"" Fat)",https://m.ftscrt.com/static/images/og_fatsecret.png,57,3.6,0,5.76
https://foods.fatsecret.com/calories-nutrition/usda/chicken-drumstick-meat-and-skin-(broilers-or-fryers),Chicken Drumstick Meat and Skin (Broilers or Fryers),https://m.ftscrt.com/static/images/og_fatsecret.png,118,6.34,0,14.07
https://foods.fatsecret.com/calories-nutrition/usda/chicken-meat-(roasting),Chicken Meat (Roasting),https://m.ftscrt.com/static/images/og_fatsecret.png,111,2.7,0,20.33
https://foods.fatsecret.com/calories-nutrition/usda/chicken-meat-and-skin-(roasting),Chicken Meat and Skin (Roasting),https://m.ftscrt.com/static/images/og_fatsecret.png,216,15.85,0,17.14
https://foods.fatsecret.com/calories-nutrition/usda/chicken-thigh-meat-(broilers-or-fryers),Chicken Thigh Meat (Broilers or Fryers),https://m.ftscrt.com/static/images/og_fatsecret.png,119,3.91,0,19.65
https://foods.fatsecret.com/calories-nutrition/usda/chicken-wing-meat-and-skin-(broilers-or-fryers),Chicken Wing Meat and Skin (Broilers or Fryers),https://m.ftscrt.com/static/images/og_fatsecret.png,222,15.97,0,18.33
https://foods.fatsecret.com/calories-nutrition/usda/corned-beef-brisket-(cured),Corned Beef Brisket (Cured),https://m.ftscrt.com/static/images/og_fatsecret.png,56,4.22,0.04,4.16
https://foods.fatsecret.com/calories-nutrition/usda/corned-beef-brisket-(cured-cooked),"Corned Beef Brisket (Cured, Cooked)",https://m.ftscrt.com/static/images/og_fatsecret.png,251,18.98,0.47,18.17
https://foods.fatsecret.com/calories-nutrition/usda/duck-meat,Duck Meat,https://m.ftscrt.com/static/images/og_fatsecret.png,132,5.95,0,18.28
https://foods.fatsecret.com/calories-nutrition/usda/duck-meat-and-skin,Duck Meat and Skin,https://m.ftscrt.com/static/images/og_fatsecret.png,115,11.15,0,3.26
https://foods.fatsecret.com/calories-nutrition/usda/fresh-pork-sausage,Fresh Pork Sausage,https://m.ftscrt.com/static/images/og_fatsecret.png,170,14.86,0,8.45
https://foods.fatsecret.com/calories-nutrition/usda/ground-beef-(85%25-lean---15%25-fat),Ground Beef (85% Lean / 15% Fat),https://m.ftscrt.com/static/images/og_fatsecret.png,60,4.2,0,5.21
https://foods.fatsecret.com/calories-nutrition/usda/ground-beef-(95%25-lean---5%25-fat),Ground Beef (95% Lean / 5% Fat),https://m.ftscrt.com/static/images/og_fatsecret.png,137,5,0,21.41
https://foods.fatsecret.com/calories-nutrition/usda/ground-lamb,Ground Lamb,https://m.ftscrt.com/static/images/og_fatsecret.png,282,23.41,0,16.56
https://foods.fatsecret.com/calories-nutrition/usda/ground-pork,Ground Pork,https://m.ftscrt.com/static/images/og_fatsecret.png,263,21.19,0,16.88
https://foods.fatsecret.com/calories-nutrition/usda/ground-pork-(cooked),Ground Pork (Cooked),https://m.ftscrt.com/static/images/og_fatsecret.png,297,20.77,0,25.69
https://foods.fatsecret.com/calories-nutrition/usda/ground-pork-(frozen-cooked),"Ground Pork (Frozen, Cooked)",https://m.ftscrt.com/static/images/og_fatsecret.png,75,5.16,0,6.68
https://foods.fatsecret.com/calories-nutrition/usda/ground-turkey-(cooked),Ground Turkey (Cooked),https://m.ftscrt.com/static/images/og_fatsecret.png,235,13.15,0,27.36
https://foods.fatsecret.com/calories-nutrition/usda/ham-patties-(cured),Ham Patties (Cured),https://m.ftscrt.com/static/images/og_fatsecret.png,205,18.32,1.1,8.31
https://foods.fatsecret.com/calories-nutrition/usda/minced-ham,Minced Ham,https://m.ftscrt.com/static/images/og_fatsecret.png,263,20.68,1.85,16.28
https://foods.fatsecret.com/calories-nutrition/usda/pork-backribs,Pork Backribs,https://m.ftscrt.com/static/images/og_fatsecret.png,80,6.68,0,4.57
https://foods.fatsecret.com/calories-nutrition/usda/pork-salami-(dry-or-hard),Pork Salami (Dry or Hard),https://m.ftscrt.com/static/images/og_fatsecret.png,407,33.72,1.6,22.58
https://foods.fatsecret.com/calories-nutrition/usda/roast-beef-spread,Roast Beef Spread,https://m.ftscrt.com/static/images/og_fatsecret.png,127,9.28,2.13,8.7
https://foods.fatsecret.com/calories-nutrition/usda/sliced-ham-(extra-lean),Sliced Ham (Extra Lean),https://m.ftscrt.com/static/images/og_fatsecret.png,110,2.86,2.63,17.28
https://foods.fatsecret.com/calories-nutrition/usda/sliced-ham--(regular-approx-11%25-fat),"Sliced Ham  (Regular, Approx. 11% Fat)",https://m.ftscrt.com/static/images/og_fatsecret.png,91,4.82,2.14,9.3
https://foods.fatsecret.com/calories-nutrition/usda/turkey-bacon-(cooked),Turkey Bacon (Cooked),https://m.ftscrt.com/static/images/og_fatsecret.png,382,27.9,3.1,29.6
https://foods.fatsecret.com/calories-nutrition/usda/turkey-breast-meat,Turkey Breast Meat,https://m.ftscrt.com/static/images/og_fatsecret.png,29,0.47,1.19,4.84
https://foods.fatsecret.com/calories-nutrition/usda/turkey-breast-meat-(fryer-roasters-cooked-roasted),"Turkey Breast Meat (Fryer-Roasters, Cooked, Roasted)",https://m.ftscrt.com/static/images/og_fatsecret.png,135,0.74,0,30.06
https://foods.fatsecret.com/calories-nutrition/usda/turkey-breast-meat-and-skin,Turkey Breast Meat and Skin,https://m.ftscrt.com/static/images/og_fatsecret.png,157,7.02,0,21.89
https://foods.fatsecret.com/calories-nutrition/usda/turkey-breast-meat-and-skin-(cooked-roasted),"Turkey Breast Meat and Skin (Cooked, Roasted)",https://m.ftscrt.com/static/images/og_fatsecret.png,54,2.1,0,8.14
https://foods.fatsecret.com/calories-nutrition/usda/turkey-breast-meat-and-skin-(fryer-roasters-cooked-roasted),"Turkey Breast Meat and Skin (Fryer-Roasters, Cooked, Roasted)",https://m.ftscrt.com/static/images/og_fatsecret.png,43,0.91,0,8.24
https://foods.fatsecret.com/calories-nutrition/usda/turkey-meat-(cooked-roasted),"Turkey Meat (Cooked, Roasted)",https://m.ftscrt.com/static/images/og_fatsecret.png,170,4.97,0,29.32
https://foods.fatsecret.com/calories-nutrition/usda/turkey-meat-and-skin-(cooked-roasted),"Turkey Meat and Skin (Cooked, Roasted)",https://m.ftscrt.com/static/images/og_fatsecret.png,291,13.62,0,39.34
https://foods.fatsecret.com/calories-nutrition/usda/turkey-patties-(breaded-battered-fried),"Turkey Patties (Breaded, Battered, Fried)",https://m.ftscrt.com/static/images/og_fatsecret.png,79,5.04,4.4,3.92
https://foods.fatsecret.com/calories-nutrition/usda/turkey-sausage,Turkey Sausage,https://m.ftscrt.com/static/images/og_fatsecret.png,155,8.08,0.47,18.79
https://foods.fatsecret.com/calories-nutrition/usda/veal-loin,Veal Loin,https://m.ftscrt.com/static/images/og_fatsecret.png,163,9.14,0,18.89
https://foods.fatsecret.com/calories-nutrition/usda/veal-shank,Veal Shank,https://m.ftscrt.com/static/images/og_fatsecret.png,113,3.48,0,19.15
https://foods.fatsecret.com/calories-nutrition/usda/white-turkey-(deli-cut-rotisserie),White Turkey (Deli Cut Rotisserie),https://m.ftscrt.com/static/images/og_fatsecret.png,112,3,7.7,13.5
https://foods.fatsecret.com/calories-nutrition/generic/almonds-honey-roasted,Honey Roasted Almonds,https://m.ftscrt.com/static/images/og_fatsecret.png,162,13.78,7.2,5.31
https://foods.fatsecret.com/calories-nutrition/generic/brazil-nuts,Brazil Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,656,66.43,12.27,14.32
https://foods.fatsecret.com/calories-nutrition/generic/cashew-nuts,Oil Roasted Cashew Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,581,47.77,30.16,16.84
https://foods.fatsecret.com/calories-nutrition/generic/cashew-nuts-dry-roasted,Dry Roasted Cashew Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,574,46.35,32.69,15.31
https://foods.fatsecret.com/calories-nutrition/generic/cashew-nuts-honey-roasted,Honey Roasted Cashew Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,87,6.57,6,2.32
https://foods.fatsecret.com/calories-nutrition/generic/cashew-nuts-roasted-(assume-salted),Roasted Salted Cashew Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,165,13.54,8.55,4.77
https://foods.fatsecret.com/calories-nutrition/generic/cashew-nuts-roasted-without-salt,Roasted Unsalted Cashew Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,580,47.77,29.87,16.84
https://foods.fatsecret.com/calories-nutrition/generic/chestnuts-roasted,Roasted Chestnuts,https://m.ftscrt.com/static/images/og_fatsecret.png,206,1.85,44.49,2.66
https://foods.fatsecret.com/calories-nutrition/generic/macadamia-nuts-roasted,Roasted Macadamia Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,203,21.57,3.64,2.21
https://foods.fatsecret.com/calories-nutrition/generic/macadamia-nuts-unroasted,Unroasted Macadamia Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,716,76.08,12.83,7.79
https://foods.fatsecret.com/calories-nutrition/generic/mixed-nuts,Mixed Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,617,56.3,21.58,16.51
https://foods.fatsecret.com/calories-nutrition/generic/mixed-nuts-dry-roasted,Dry Roasted Mixed Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,166,14.41,7.1,4.84
https://foods.fatsecret.com/calories-nutrition/generic/mixed-nuts-in-shell,Mixed Nuts in Shell,https://m.ftscrt.com/static/images/og_fatsecret.png,169,16.81,3.65,3.85
https://foods.fatsecret.com/calories-nutrition/generic/mixed-nuts-roasted-with-peanuts,Roasted Mixed Nuts with Peanuts,https://m.ftscrt.com/static/images/og_fatsecret.png,86,7.89,3,2.35
https://foods.fatsecret.com/calories-nutrition/generic/mixed-nuts-roasted-without-peanuts,Roasted Mixed Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,615,56.17,22.27,15.52
https://foods.fatsecret.com/calories-nutrition/generic/peanuts-boiled,Boiled Peanuts,https://m.ftscrt.com/static/images/og_fatsecret.png,89,6.16,5.95,3.78
https://foods.fatsecret.com/calories-nutrition/generic/peanuts-dry-roasted-salted,Dry Roasted Salted Peanuts,https://m.ftscrt.com/static/images/og_fatsecret.png,585,49.66,21.51,23.68
https://foods.fatsecret.com/calories-nutrition/generic/peanuts-dry-roasted-without-salt,Dry Roasted Unsalted Peanuts,https://m.ftscrt.com/static/images/og_fatsecret.png,6,0.5,0.22,0.24
https://foods.fatsecret.com/calories-nutrition/generic/peanuts-honey-roasted,Honey Roasted Peanuts,https://m.ftscrt.com/static/images/og_fatsecret.png,159,12.98,6.77,6.94
https://foods.fatsecret.com/calories-nutrition/generic/pine-nuts-(pignolias),Pine Nuts (Pignolias),https://m.ftscrt.com/static/images/og_fatsecret.png,673,68.37,13.08,13.69
https://foods.fatsecret.com/calories-nutrition/generic/soy-nuts,Soy Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,471,25.4,33.55,35.22
https://foods.fatsecret.com/calories-nutrition/generic/sugared-pecans-(sugar-and-egg-white-coating),Sugared Pecans (Sugar and Egg White Coating),https://m.ftscrt.com/static/images/og_fatsecret.png,442,38.53,25.17,5.76
https://foods.fatsecret.com/calories-nutrition/generic/sunflower-seeds-hulled-dry-roasted,Dry Roasted Hulled Sunflower Seeds,https://m.ftscrt.com/static/images/og_fatsecret.png,582,49.8,24.07,19.33
https://foods.fatsecret.com/calories-nutrition/generic/sunflower-seeds-hulled-unroasted,Hulled Sunflower Seeds,https://m.ftscrt.com/static/images/og_fatsecret.png,570,49.57,18.76,22.78
https://foods.fatsecret.com/calories-nutrition/generic/walnuts,Walnuts,https://m.ftscrt.com/static/images/og_fatsecret.png,654,65.21,13.71,15.23
https://foods.fatsecret.com/calories-nutrition/generic/walnuts-honey-roasted,Honey Roasted Walnuts,https://m.ftscrt.com/static/images/og_fatsecret.png,171,15.82,6.68,3.58
https://foods.fatsecret.com/calories-nutrition/usda/almonds,Almonds,https://m.ftscrt.com/static/images/og_fatsecret.png,7,0.61,0.24,0.26
https://foods.fatsecret.com/calories-nutrition/usda/blanched-almonds,Blanched Almonds,https://m.ftscrt.com/static/images/og_fatsecret.png,581,50.62,19.94,21.94
https://foods.fatsecret.com/calories-nutrition/usda/chinese-chestnuts,Chinese Chestnuts,https://m.ftscrt.com/static/images/og_fatsecret.png,224,1.11,49.07,4.2
https://foods.fatsecret.com/calories-nutrition/usda/dried-black-walnuts,Dried Black Walnuts,https://m.ftscrt.com/static/images/og_fatsecret.png,48,4.6,0.77,1.88
https://foods.fatsecret.com/calories-nutrition/usda/dried-pine-nuts,Dried Pine Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,673,68.37,13.08,13.69
https://foods.fatsecret.com/calories-nutrition/usda/dried-pinyon-pine-nuts,Dried Pinyon Pine Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,178,17.29,5.47,3.28
https://foods.fatsecret.com/calories-nutrition/usda/dried-pumpkin-and-squash-seed-kernels,Dried Pumpkin and Squash Seed Kernels,https://m.ftscrt.com/static/images/og_fatsecret.png,541,45.85,17.81,24.54
https://foods.fatsecret.com/calories-nutrition/usda/dried-sunflower-seed-kernels,Dried Sunflower Seed Kernels,https://m.ftscrt.com/static/images/og_fatsecret.png,570,49.57,18.76,22.78
https://foods.fatsecret.com/calories-nutrition/usda/dried-whole-sesame-seeds,Dried Whole Sesame Seeds,https://m.ftscrt.com/static/images/og_fatsecret.png,573,49.67,23.45,17.73
https://foods.fatsecret.com/calories-nutrition/usda/dry-roasted-almonds-(with-salt-added),Dry Roasted Almonds (with Salt Added),https://m.ftscrt.com/static/images/og_fatsecret.png,169,14.98,5.47,6.26
https://foods.fatsecret.com/calories-nutrition/usda/dry-roasted-almonds-(without-salt-added),Dry Roasted Almonds (Without Salt Added),https://m.ftscrt.com/static/images/og_fatsecret.png,597,52.83,19.29,22.09
https://foods.fatsecret.com/calories-nutrition/usda/dry-roasted-macadamia-nuts-(with-salt-added),Dry Roasted Macadamia Nuts (with Salt Added),https://m.ftscrt.com/static/images/og_fatsecret.png,203,21.57,3.64,2.21
https://foods.fatsecret.com/calories-nutrition/usda/dry-roasted-macadamia-nuts-(without-salt-added),Dry Roasted Macadamia Nuts (Without Salt Added),https://m.ftscrt.com/static/images/og_fatsecret.png,718,76.08,13.38,7.79
https://foods.fatsecret.com/calories-nutrition/usda/dry-roasted-pecan-nuts-(with-salt-added),Dry Roasted Pecan Nuts (with Salt Added),https://m.ftscrt.com/static/images/og_fatsecret.png,710,74.27,13.55,9.5
https://foods.fatsecret.com/calories-nutrition/usda/dry-roasted-pecan-nuts-(without-salt-added),Dry Roasted Pecan Nuts (Without Salt Added),https://m.ftscrt.com/static/images/og_fatsecret.png,710,74.27,13.55,9.5
https://foods.fatsecret.com/calories-nutrition/usda/dry-roasted-pistachio-nuts-(with-salt-added),Dry Roasted Pistachio Nuts (with Salt Added),https://m.ftscrt.com/static/images/og_fatsecret.png,161,13.03,7.59,6.05
https://foods.fatsecret.com/calories-nutrition/usda/dry-roasted-pistachio-nuts-(without-salt-added),Dry Roasted Pistachio Nuts (Without Salt Added),https://m.ftscrt.com/static/images/og_fatsecret.png,4,0.32,0.19,0.15
https://foods.fatsecret.com/calories-nutrition/usda/dry-roasted-sunflower-seed-kernels-(without-salt),Dry Roasted Sunflower Seed Kernels (Without Salt),https://m.ftscrt.com/static/images/og_fatsecret.png,582,49.8,24.07,19.33
https://foods.fatsecret.com/calories-nutrition/usda/dry-roasted-sunflower-seeds-(with-salt-added),Dry Roasted Sunflower Seeds (with Salt Added),https://m.ftscrt.com/static/images/og_fatsecret.png,165,14.12,6.82,5.48
https://foods.fatsecret.com/calories-nutrition/usda/english-walnuts,English Walnuts,https://m.ftscrt.com/static/images/og_fatsecret.png,654,65.21,13.71,15.23
https://foods.fatsecret.com/calories-nutrition/usda/flaxseed-seeds,Flaxseed Seeds,https://m.ftscrt.com/static/images/og_fatsecret.png,37,2.95,2.02,1.28
https://foods.fatsecret.com/calories-nutrition/usda/macadamia-nuts,Macadamia Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,204,21.48,3.92,2.24
https://foods.fatsecret.com/calories-nutrition/usda/oil-roasted-pecan-nuts-(without-salt-added),Oil Roasted Pecan Nuts (Without Salt Added),https://m.ftscrt.com/static/images/og_fatsecret.png,203,21.33,3.69,2.61
https://foods.fatsecret.com/calories-nutrition/usda/peanuts,Peanuts,https://m.ftscrt.com/static/images/og_fatsecret.png,567,49.24,16.13,25.8
https://foods.fatsecret.com/calories-nutrition/usda/pecan-nuts,Pecan Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,196,20.4,3.93,2.6
https://foods.fatsecret.com/calories-nutrition/usda/pistachio-nuts,Pistachio Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,158,12.6,7.93,5.84
https://foods.fatsecret.com/calories-nutrition/usda/roasted-chinese-chestnuts,Roasted Chinese Chestnuts,https://m.ftscrt.com/static/images/og_fatsecret.png,239,1.19,52.36,4.48
https://foods.fatsecret.com/calories-nutrition/usda/roasted-european-chestnuts,Roasted European Chestnuts,https://m.ftscrt.com/static/images/og_fatsecret.png,245,2.2,52.96,3.17
https://foods.fatsecret.com/calories-nutrition/usda/roasted-japanese-chestnuts,Roasted Japanese Chestnuts,https://m.ftscrt.com/static/images/og_fatsecret.png,57,0.23,12.79,0.84
https://foods.fatsecret.com/calories-nutrition/usda/roasted-soybeans-(mature-seeds-no-salt-added),"Roasted Soybeans (Mature Seeds, No Salt Added)",https://m.ftscrt.com/static/images/og_fatsecret.png,471,25.4,33.55,35.22
https://foods.fatsecret.com/calories-nutrition/usda/roasted-soybeans-(mature-seeds-salted),"Roasted Soybeans (Mature Seeds, Salted)",https://m.ftscrt.com/static/images/og_fatsecret.png,471,25.4,33.55,35.22
https://foods.fatsecret.com/calories-nutrition/usda/unblanched-dried-brazilnuts,Unblanched Dried Brazilnuts,https://m.ftscrt.com/static/images/og_fatsecret.png,186,18.83,3.48,4.06
https://foods.fatsecret.com/calories-nutrition/generic/alfalfa-sprouts-raw,Alfalfa Sprouts,https://m.ftscrt.com/static/images/og_fatsecret.png,29,0.69,3.78,3.99
https://foods.fatsecret.com/calories-nutrition/generic/almond-butter,Almond Butter,https://m.ftscrt.com/static/images/og_fatsecret.png,101,9.46,3.4,2.41
https://foods.fatsecret.com/calories-nutrition/generic/almond-paste-(marzipan-paste),Almond Paste (Marzipan Paste),https://m.ftscrt.com/static/images/og_fatsecret.png,458,27.74,47.81,9
https://foods.fatsecret.com/calories-nutrition/generic/apple-cider,Apple Cider,https://m.ftscrt.com/static/images/og_fatsecret.png,117,0.27,28.97,0.15
https://foods.fatsecret.com/calories-nutrition/generic/apple-grape-juice,Apple Grape Juice,https://m.ftscrt.com/static/images/og_fatsecret.png,129,0.24,31.7,0.63
https://foods.fatsecret.com/calories-nutrition/generic/apricot-nectar,Apricot Nectar,https://m.ftscrt.com/static/images/og_fatsecret.png,141,0.23,36.12,0.93
https://foods.fatsecret.com/calories-nutrition/generic/barley-cooked,Barley (Cooked),https://m.ftscrt.com/static/images/og_fatsecret.png,198,0.71,45.51,3.64
https://foods.fatsecret.com/calories-nutrition/generic/barley-cooked-fat-not-added-in-cooking,Barley (Fat Not Added in Cooking),https://m.ftscrt.com/static/images/og_fatsecret.png,122,0.44,28.09,2.25
https://foods.fatsecret.com/calories-nutrition/generic/bean-sprouts-raw-(soybean-or-mung),Bean Sprouts (Soybean or Mung),https://m.ftscrt.com/static/images/og_fatsecret.png,31,0.19,6.18,3.16
https://foods.fatsecret.com/calories-nutrition/generic/beans-string-green-cooked-with-mushroom-sauce,Cooked Green String Beans with Mushroom Sauce,https://m.ftscrt.com/static/images/og_fatsecret.png,125,6.45,14.55,3.94
https://foods.fatsecret.com/calories-nutrition/generic/beef-chow-mein-or-chop-suey-with-noodles,Beef Chow Mein or Chop Suey with Noodles,https://m.ftscrt.com/static/images/og_fatsecret.png,420,23.8,30.89,21.91
https://foods.fatsecret.com/calories-nutrition/generic/beef-goulash,Beef Goulash,https://m.ftscrt.com/static/images/og_fatsecret.png,109,4.63,3.02,13.2
https://foods.fatsecret.com/calories-nutrition/generic/beef-goulash-with-noodles,Beef Goulash with Noodles,https://m.ftscrt.com/static/images/og_fatsecret.png,366,14.42,27.46,30.1
https://foods.fatsecret.com/calories-nutrition/generic/beef-goulash-with-potatoes,Beef Goulash with Potatoes,https://m.ftscrt.com/static/images/og_fatsecret.png,298,12.37,19.18,26.96
https://foods.fatsecret.com/calories-nutrition/generic/beef-pot-pie,Beef Pot Pie,https://m.ftscrt.com/static/images/og_fatsecret.png,511,30.94,39.38,18.32
